 -6.774404	 -0.840490	  3.810803	  3.834624	 -4.116629	  2.127353	  0.506615	 -3.533284	 -6.032520	  1.944099	 -5.357063	 -2.095242	  5.085858	 -3.125747	  2.861129	 -1.570398	  1.722893	 -1.535552	 -3.038681	 -4.201837	 -5.350461	  0.292559	 -2.367523	 -2.579531	 -0.004100	  3.890909	  3.843819	  1.266842	  2.349541	 -5.324595	 -1.272683	 -1.073637	 -0.154115	  1.372582	 -1.374338	 -4.189042	  3.148213	 -0.490241	  1.317126	  0.567967	  1.434679	 -0.327010	 10.159703	 -3.269705	  4.849295	  3.562563	  2.824365	 -1.379918	  0.819965	-10.384183	 -7.797830	 -5.566655	 -6.092075	 -3.605299	 -2.654423	  5.429390	  1.253503	  5.079776	 -1.371409	  2.062294	  2.150422	  4.880715	 -0.336889	 -1.617906	 -3.380710	 -0.381247	 -4.130294	  0.074983	 -0.491144	 -1.693158	 -0.017419	 -3.709954	 -1.232566	 -4.788101	 -6.403842	  2.723340	  6.139083	  2.643818	  1.175751	  4.950635	 -0.396651	  1.756103	 -6.892010	  2.086448	 -2.750300	 -0.548523	 -4.539691	  4.784374	 -3.487470	 -6.878402	 -0.775390	  3.258795	  6.979698	  5.874215	  3.330384	 -4.060986	  4.190297	 -7.350538	  1.133818	 -0.254351	 -3.352197	 -2.480557	 -0.347069	  0.517369	 -0.702825	  0.505150	  3.809983	 -7.897675	 -6.265137	  1.817620	  1.205093	  0.351317	  0.149924	 -7.073897	  6.228620	  0.092443	 -2.492535	  1.918446	 -2.054222	  4.930499	  2.249118	 -3.300352	 -5.527949	  3.598988	  1.345898	 -0.573151	 -6.201243	 -6.214510	  5.878646	  6.378674	 -5.249261	  0.944033	 -5.378476	 -1.305766	 -1.991499	  2.127040	  0.851942	 -4.081923	  4.150230	  0.322634	 -1.333547	  8.254142	  5.314030	 -0.066528	  0.699714	  1.959573	  3.182048	  0.651078	  1.499579	 -0.149072	  2.556632	  4.313484	 -1.330164	  4.074818	  4.415749	  0.951257	  2.185532	  1.023078	  0.384654	  1.860080	 -4.526116	 -1.405263	  3.514833	 -2.831117	 -4.230786	  4.336444	  1.099157	 -1.276431	 -2.765415	 10.530973	  4.638010	 -0.094088	 -2.169168	  0.732440	 -2.669767	 -5.337442	 -4.319648	 -1.378849	  0.944333	 -1.507226	 -4.388806	  4.008448	  1.142062	  2.616887	  6.719348	  1.755462	  0.554442	 -4.679901	  5.797558	  4.344249	  5.263159	 -0.199440	 -0.287861	  0.896934	  9.613921	 -2.410042	  0.326850	  5.356019	 -9.964723	 -0.587381	
 -6.632694	  3.436406	 -3.007328	 -0.078521	 -4.950385	  5.211753	 -4.524136	  4.443776	 -2.047124	 -0.998209	  1.235462	-10.919260	  2.186571	 -4.867537	 -0.062634	  2.129370	 -3.309505	  0.526225	  5.110617	  3.387028	 -4.942354	  0.636746	 -0.168746	  7.210764	 -6.825975	  8.900058	  0.715556	  3.184248	 -3.714144	 -6.549110	 -2.528638	  0.160656	  4.615219	  4.586369	  2.387041	  1.653755	 -3.434353	 -4.842990	 -5.345307	  0.720870	 -1.631888	  6.587913	  8.061356	  0.353266	 -3.381349	 -1.568557	  6.166321	 -1.337045	 13.225343	 -3.404359	 -4.443956	  6.445064	  3.264285	  2.605795	 -0.141706	  2.770862	  8.952636	  0.630768	  1.751798	  5.263688	  6.781756	  3.478075	 -6.313624	 -6.231672	  0.211133	 -0.027748	  0.818081	 -3.423147	  3.610102	 -4.006984	 -2.161797	 -3.414166	 -1.441896	  2.920340	 -2.567426	 -2.803920	  3.539291	 -4.769765	 -4.340263	 -0.348151	 -1.776742	  4.631572	  1.010351	  5.125981	  0.893887	  1.899731	 -8.040116	 -1.694617	  5.546786	 -2.895122	  3.508497	  5.571705	  0.427665	  3.534159	 -6.080005	 -5.731916	 -0.878133	 -1.984310	  0.747984	  1.776638	  0.500390	  2.329868	  6.038083	 -3.935936	 -8.016054	 -0.252363	  1.339042	 -0.779065	 -0.888649	  3.358253	  1.545170	 -6.984285	  2.180827	 -4.022678	 -0.109125	 -5.824003	  1.422983	  5.393473	  2.045332	 -7.533129	 -2.689249	  4.814124	  1.228825	  1.474144	  3.349878	  3.750395	 -8.584637	 -4.678305	  0.151652	 -0.757149	 -4.686193	  0.683685	 -5.080327	 -2.649397	 -0.078349	  4.812633	 -4.454337	  0.621626	 -5.118652	 -0.030805	  6.453417	 -6.610670	  7.349268	 -6.756572	 -1.266073	  2.942517	  2.348691	  1.576871	  2.441538	 -1.063982	  3.523919	  1.566242	  1.201450	 -5.340483	  6.270173	 -2.384003	  1.714777	  0.569388	 -0.781666	  0.984267	  3.701900	 -6.006936	 -1.475134	  2.003649	  0.854718	  1.592399	  6.786943	  1.952389	 -0.995977	 -5.301881	 -5.684885	  2.442373	 -6.772070	  1.166466	 -3.909522	 -5.341876	  6.826876	  2.485958	  7.999801	  7.718754	  4.485002	 -3.028063	 -2.257040	  3.541093	 -1.615339	 -7.752576	  3.089918	  5.705692	  4.738802	 -1.952501	 -1.359773	 -1.083399	 -3.153961	 -2.094425	  3.255363	  1.596679	 -0.513344	  2.554631	 -1.756629	 -0.524432	
 -0.297150	  2.305405	  6.108983	 -3.694854	 -5.074902	  1.759121	 -2.929716	 -3.951262	 -3.257313	  2.058136	  0.819469	  2.714601	  8.875223	 -0.130823	  1.086553	 -4.016283	  1.104015	  4.733166	 -2.350648	  4.469492	 -3.167911	  6.434214	 -6.388320	 -0.139836	  4.111683	 -2.005565	 -0.972119	  6.329446	  6.829591	  1.581246	  9.789330	 -4.779126	  4.755551	 10.458729	 -0.131866	 -2.628306	 -1.417393	  2.173357	  0.628976	 -5.128296	  0.665828	 10.520276	  0.766164	 -2.890061	 -0.447528	  3.093282	  7.308897	  2.978125	 -6.720163	 -1.121635	  6.328441	  2.626984	  7.555037	 -2.483521	  4.953253	  2.586674	 -4.567592	  0.900304	  2.214781	 -3.941061	  2.210710	  4.028900	  1.106140	  0.440992	 -3.801193	  7.984403	 -3.684330	  2.328245	 -0.754354	  2.341016	  0.026626	  5.130406	 -0.771155	  6.844400	 -3.439373	  6.988178	  3.987031	 -0.856671	  1.753258	  3.182555	 -4.028441	  5.317471	  2.589127	  2.427438	  2.293365	 -2.848684	  0.634341	  2.945413	  1.276685	 -4.067463	  4.408359	 -0.224195	 -1.540386	 -3.264731	  0.257572	 -1.412904	 -3.581274	  0.763822	  1.684411	 -2.743302	 14.937251	 -6.732075	  1.091576	 -1.886458	 -5.259316	  0.210737	  0.463264	  7.820536	  6.987499	 -0.740376	  5.503820	  3.021029	 -0.227810	 -2.086159	  2.361459	 -2.857085	  0.326491	 -0.385784	  3.381456	  3.105595	 -2.134654	  2.778165	 -4.428520	  4.917468	 -7.084697	  1.294379	  2.917826	 -1.076250	  9.376035	 -0.943479	  7.037830	 -3.576705	  1.210182	  0.628074	  0.477351	  8.221359	  2.273438	 -3.107420	 -3.272396	 -1.064906	 -3.961802	  4.802445	 -2.183531	  2.772321	-11.076465	  4.669328	  1.030598	 -3.090892	 -1.553171	  6.747922	 -2.844326	 -0.995776	 -1.860240	 10.719203	 -0.185394	  4.828593	  5.950647	  5.743131	  5.427259	 -6.144743	  2.944654	  0.859305	  0.187708	 -1.213248	  0.122974	 -2.541581	 -2.313375	  0.935747	 -4.796260	  4.226279	  6.996785	  7.380756	 -3.385112	 -3.949430	 -2.970699	 -2.724743	  2.576571	 -8.322600	  1.842290	  0.608910	  0.730452	 -2.410360	  1.025439	 -0.223056	  0.626689	  7.594534	 -4.124906	 -0.924746	  2.487142	  2.357739	 -3.107689	  1.581469	 -5.655875	 -4.886712	  0.328603	  1.869112	  3.826696	  0.936693	 -6.116535	  2.060141	
 -0.140443	 -0.017923	 -0.998959	  0.245409	 -3.272950	  0.431091	 -7.747886	  3.558630	  0.941656	 -3.321944	  2.790822	 -2.837367	 -7.037004	  1.931482	 12.200394	 -4.586063	 -0.254156	  1.588588	  5.642256	  0.660562	  4.826128	  1.082534	 -4.459073	 -4.739771	  0.299865	  2.895272	  1.443818	 -1.652794	  2.776425	 -1.711258	 -2.199104	  1.449076	 -1.763533	  3.433164	  3.342824	 -2.201806	 -0.423916	 -3.887772	  4.612960	  2.131967	  2.560079	  0.701464	  6.357152	  9.723774	  1.636209	  3.832901	 -2.856617	 -0.807043	  7.477159	  5.897804	 -0.029023	  3.353051	 -1.006868	 -1.422212	 -4.500253	  0.238538	  0.515150	 -6.347483	  3.550095	 -3.982451	 -8.288078	 -4.709679	  4.163695	-10.952296	 -1.579222	  4.200363	 -7.068464	 -3.735170	 -0.639130	 -1.916541	  3.643342	  2.361127	  0.766627	 -0.541104	  3.286622	 -3.311291	 -2.868186	 -3.726114	 -1.322725	  1.122259	  5.192521	 -1.866384	 -4.340998	  3.703609	  0.021166	  3.825432	 -3.991328	  4.344070	 -2.912519	  5.391239	 -0.180087	-14.277402	 -0.606649	 -1.821534	 -5.632036	 -8.745658	 -4.122648	 -2.592394	 -2.892068	 -1.356943	 -0.804151	  0.691940	  3.446922	 -5.252285	 -2.829222	 -4.864507	  3.205684	  6.602811	  0.013613	 -4.534532	 -0.202997	  0.583987	  2.550247	  3.156837	  0.657842	 -3.588564	 -0.611379	 -7.940270	  1.843973	  1.705227	 -0.675821	 -2.708790	  2.739104	  3.634679	  1.391573	 -3.580352	 -8.532081	 -2.096013	 -1.546684	 -0.668015	 -1.333559	  7.597635	 -2.687470	  6.833608	 -1.405516	  5.096839	  9.260487	  9.642236	-10.191240	 -1.662292	 -4.938866	  4.172949	  1.887271	  5.256709	  2.816053	  1.690331	 -2.288807	  4.635427	 -0.040834	 -5.905888	 -1.089019	 -1.409766	 -0.797239	 -5.298693	  0.142971	  0.659334	  1.356008	  2.989828	 -2.672993	 -3.395696	  4.882476	 -6.642753	 -2.486650	 -3.083349	  2.946166	  2.012323	 -1.985888	  0.548668	 -1.441120	 -0.646988	 -0.404438	 -3.441255	  0.383201	  1.411280	 -3.286679	  6.127141	  1.575946	  4.207564	  2.149602	  2.918755	 -4.108245	  1.686467	 -2.644384	 -2.039286	 -6.716319	 -4.885232	 -2.468274	  1.290050	 -9.101735	 -3.014847	  6.248483	  1.477594	  3.238334	  3.450416	  0.411429	  0.352407	 -3.849531	  3.593121	  8.353502	  3.754971	
  4.710556	  4.445433	  5.219575	 -1.402323	  0.959742	  3.771847	  3.253769	  1.715507	 -3.138477	  2.725418	 -4.186608	  0.826560	 -0.026404	  3.421965	 -4.466673	 -1.588923	  1.898672	 -5.749183	 -4.742855	  1.112645	 -1.287094	 -2.419785	  4.558133	  0.582730	 -1.674719	 -0.866089	  7.483944	  4.762222	 -3.432733	 -0.593945	 -3.134143	 -1.778098	 -0.797355	 -2.837463	 -0.260028	 -2.862700	  5.997460	 -0.095041	  2.852688	  2.077588	  2.713008	  3.928673	  7.775518	  5.738723	  2.529000	  1.046076	 -2.550363	 -4.005586	  1.741063	 -2.650528	  2.412056	  2.438677	 -0.140522	 -0.093896	  0.358506	 -1.095462	 -1.806706	  8.824843	 -3.589113	  1.966550	  0.629855	  0.546009	 -1.796270	 -0.812233	  0.064504	  8.140892	  2.936066	  4.397095	  4.124422	  1.074775	 -1.992513	 -2.676882	  1.793955	 -1.771825	 -2.117328	 -3.143280	  1.669743	 10.747500	 -1.621902	 -0.289394	  0.224373	  4.177254	 -3.172277	 -2.002426	 -0.308324	 -1.681162	 -5.988411	  9.131645	  8.786445	 -4.982798	 -4.407796	  3.335164	 -4.131035	  4.493817	  3.451543	  4.300036	 -3.000640	  2.498735	  5.681124	  6.846054	  0.093728	  5.701848	 -1.377208	  0.624750	  3.708989	 -6.125086	 -1.740386	 -4.433804	  7.237416	 -7.584888	 -7.340045	 -6.692603	 -1.868150	  0.817369	 -2.351896	 -6.102368	 -0.918685	 -5.464494	  0.840518	  2.371959	  1.357563	 -3.491628	  6.829789	  5.329022	  6.244978	 -0.639257	 -3.736099	  3.078217	  5.397481	  4.085549	 -2.116826	 -0.361709	  2.666955	 -3.130152	 -2.608619	 -6.898190	  2.813824	  0.543115	 -0.683415	 -1.662957	  2.486828	 -4.081862	 -2.789274	 -7.710145	  0.267110	  0.993221	  5.086638	  4.476130	  1.242060	 -4.038802	 -1.729041	  5.571377	  5.070202	 -3.001752	 -3.448902	  0.535409	  1.218907	 -2.451257	  1.257242	  6.687614	 -1.697867	 -1.654205	 -3.811298	  8.073118	  2.366031	  4.046985	  0.852682	 -2.872545	  1.667303	  8.499271	  3.924287	 -4.564945	 -0.089591	  3.900994	  0.839222	  5.442397	  6.048166	 -3.336162	  5.597329	 -1.451304	  5.222269	 -3.407490	 -1.861149	  3.535459	 -0.249861	  3.071884	 -3.163744	  0.350143	 -0.693728	 -5.087146	 -0.804104	  4.844792	  0.474119	 -0.141529	 -0.749636	  3.808006	 -2.857792	  1.521089	  5.214588	  3.465408	
 -3.321414	  0.592897	  4.998567	  2.211762	 -0.188887	  4.241067	 -8.697748	 -1.956008	  3.397296	  3.333655	  1.693925	  1.557691	 -6.909817	  2.251647	 -2.998007	  7.786112	-11.166340	 -2.619686	 -1.530895	 -2.936952	 -0.253977	  2.565818	  4.497683	  0.995477	  5.001432	  3.282014	  5.440834	 -5.926985	 -0.260697	  0.945782	 -8.334271	  2.483382	 -0.713905	  3.319586	 -1.646785	  3.639699	  1.678974	  2.268928	 -1.990171	 -0.092013	  9.382768	  1.975042	 -1.077614	  4.747778	 -1.968861	  3.047042	  3.807774	  9.312820	 -1.810453	 -1.093959	 -7.459620	 -2.920002	 -2.499404	  5.245457	  0.537824	 -4.486628	  2.117530	 -3.751507	  0.737773	 -2.191898	  1.414052	 -3.717257	  3.840190	  2.586351	  8.380894	  5.948849	  4.294675	 -6.321928	  0.094059	  0.114814	  3.901584	 -2.245664	 -3.877446	  1.998898	  6.476435	 11.717502	  5.419340	  6.216510	 -3.361211	 -6.457021	  5.551685	  8.877619	 -0.831441	 -2.018547	 -0.269776	  0.004667	 -3.262966	 -2.202677	 -2.987966	 -4.257119	 -0.471859	 -6.096545	 -6.352596	 -0.502460	  3.981079	 -2.331130	  7.231507	  0.508077	  1.659270	 -1.286248	 -1.248610	 -5.982279	  1.330074	  1.550432	  6.695711	  4.381720	  2.014712	 -2.615176	 -1.965732	  0.272759	  0.062976	-10.050814	 -4.047277	  1.786361	 -1.896060	  2.238032	 -3.531155	  3.779195	 -3.963846	  4.757945	 -5.336847	  3.795651	 -2.298369	 -5.503620	 -3.946279	  4.364757	 -2.548251	 -1.795330	  2.661655	  0.063204	 -7.120835	 -1.111565	 -0.820649	 -4.076211	 -6.607223	  3.575805	 -6.302087	  0.588631	 -7.072803	  1.955589	  2.623309	 -2.644774	  0.879188	  1.009505	 -1.908407	 -0.022370	 -1.928933	  3.832147	 -2.181567	 -3.923749	  4.823337	  8.927936	 -5.220299	 -2.020910	 10.197939	 -5.291510	 -1.099309	 -1.144954	  1.403717	 -0.182254	 -1.404940	 -6.933541	  0.620374	  7.391706	  3.795203	  2.996662	 -0.254191	 -0.115082	  2.871626	  5.026611	  0.016713	  3.421264	  8.525104	  0.755738	 13.229041	 -0.255909	 -0.287152	  1.030990	 -8.370400	 -1.580800	  1.901107	  7.259840	  1.840166	 -2.161728	 -0.379008	  1.333305	  1.493225	 -0.869368	 -7.381442	  4.152418	 -4.585186	  0.466825	 -3.742443	  0.176290	  1.822922	 -2.322377	 -0.390240	  0.640967	  2.152675	  2.640701	
  4.067353	  0.743215	  2.143183	 -0.428944	 -6.889162	 -0.183347	  5.135381	 -0.109078	 -7.168905	  7.455950	 -5.131785	 -4.183871	  6.410351	  2.220976	 -1.454296	  4.089375	  0.612054	 -6.021171	  5.058490	 -1.209221	 -5.636561	  9.932861	 11.535367	 -3.870244	  2.557248	  6.689069	  1.437383	  1.380621	 -3.135136	 -0.395113	 -1.115941	  6.785544	 -3.568198	 -3.318671	  3.688643	 -6.453887	-10.177200	 -2.809766	 -2.372084	  2.118345	  5.877413	  4.319832	 -6.612679	  0.956587	 -3.081876	  2.786063	  1.316738	 -5.004495	  1.577608	  5.941754	 -4.265537	  1.585078	-11.770059	 -8.694982	 -1.050714	 -1.920935	 -5.251550	 -9.633771	 -2.849239	  2.316048	  0.286020	  4.661825	 -2.645807	 -3.732840	 -9.296087	  2.880634	 -7.426308	 -4.658589	  2.108659	  1.874015	  1.758852	 -0.631190	 -9.534845	  8.399007	  0.196852	 -3.120191	  2.607689	 -3.796441	  2.829823	  2.358593	  8.711392	 12.324826	 -2.189087	  2.040045	 -5.433264	 -1.359515	  1.848311	  6.478136	  1.689106	  0.224639	  2.014739	 -5.399107	 -0.204821	  0.811762	 -2.255368	 -8.728753	 -2.312427	 -3.391272	  2.820695	  3.561101	  2.901683	 -3.225232	  5.785616	  6.027001	 -1.107717	 -1.782458	  4.676169	  2.229934	  3.007296	  0.279761	 -0.287524	 -3.047684	 -2.136763	 -2.991594	  7.031841	  0.954915	  3.653146	 -2.478457	  0.253082	 -1.351534	  1.497868	  1.818950	 11.368202	  4.432815	  2.311051	  4.235900	 -4.914695	 -3.681508	  5.349962	  0.646262	 -3.438949	 -3.198626	 -0.044185	  1.358626	 -9.540531	 -0.156302	  3.444047	  1.247627	  5.418686	  3.666034	 -5.854183	  1.903679	 -5.297441	 -5.098081	 -8.385795	  1.176417	 -3.776061	  2.538020	  3.111294	 -1.036206	 -1.615576	  8.618137	 -4.679132	  2.313831	  4.136061	  5.307799	 -5.177709	 -0.928493	 -3.725224	 -0.355863	  6.948891	 -1.340129	  3.350782	  0.716599	 -0.243278	 -1.808430	  3.502760	  5.003867	  3.967364	 -3.601660	-16.583477	 -3.626284	  2.392545	 -3.949925	 -1.884891	  2.116812	 -1.087019	  2.222785	  3.092183	 -3.765408	 -0.391617	 -3.293071	  7.934203	 -3.339633	  0.215879	  1.641314	 -0.774902	  1.259245	 -6.420239	  0.548813	 -1.782923	 -4.821951	  3.796804	  4.917308	  0.308106	  7.233414	 -4.013973	  4.890674	  1.827988	 -1.816266	
 -2.059189	 -1.173937	  1.537838	  3.741863	  4.061723	  5.300248	 -2.239466	 -1.177436	  2.731323	  6.472891	 -3.771143	  0.399383	 -4.237882	 -4.268012	  4.729373	  1.602376	  1.045867	 -0.494945	 -5.230581	 -3.305455	  0.476472	 -4.584688	 -0.006340	  1.325646	 -4.372712	 -2.184410	  9.744829	  7.957923	 -2.438568	 -3.456918	 -0.772749	 -3.873880	 12.615133	 -1.718905	 -2.239770	  5.303279	 -7.008108	  2.129803	 -1.068587	  5.759553	 -1.901710	  2.081295	  0.494094	 -0.218113	  6.632324	 -0.275002	 -3.195582	 -0.196710	 -4.223003	  0.014721	 -1.694491	  0.437084	 -1.720125	  3.577876	  8.306054	  1.511015	 -5.697023	 -0.087370	  4.785160	  0.193561	 -4.551397	  1.372586	  7.134822	 -3.517163	 -0.166786	 11.354376	  0.673184	 -9.686491	 -3.531971	 -4.478321	  5.565875	  2.520353	 -9.619669	  2.085223	 -0.686225	  3.640062	  5.581846	 -2.466940	  4.771362	  2.820235	 -6.751462	  1.869835	 -6.323135	  1.647486	 -1.740214	 -3.630819	  0.848971	  7.822496	  1.738004	 -0.883825	  1.857037	  2.790823	 -2.429477	  3.840216	  7.755105	 -7.720444	  6.661952	  0.140892	  5.242842	 -1.654117	 -1.114987	  1.865757	 -5.739229	 12.598802	 -5.824250	  1.019511	 11.127408	 -2.503129	 -1.909523	  3.464249	  1.271480	  0.741105	  2.191596	  2.250186	  1.706110	 -9.591501	  8.318191	-10.894664	  2.291828	 -1.241652	  3.595669	  2.105068	  3.396881	 -1.959044	 -1.340127	  2.547191	  0.700357	 -1.526672	  2.177921	 13.075946	 -2.558695	  3.824166	  4.001181	 -7.405654	  2.872951	  7.241152	  1.457819	 -8.573099	  3.836532	 -6.328403	  4.795586	  3.731227	 -3.047229	  3.684044	  6.446564	  1.518914	  2.212510	  0.100665	  6.802337	 -4.544420	  8.691821	 -0.077142	 -5.053808	 10.106227	 -2.906787	 -3.041726	 -4.208959	 -0.213058	 -2.620414	 -4.785649	  5.108580	 -2.615130	 -6.873539	 -1.972260	  6.501645	  2.084527	 -1.420839	  5.798959	 14.339396	  0.973540	  1.949653	  3.716636	  6.908863	 11.605290	  0.199261	  9.434074	  1.613306	 -4.268610	  2.748597	 -2.783521	 -2.328652	  3.715968	  1.078286	  1.207787	 -8.169391	  2.897276	  5.865971	  2.398088	 -0.491720	  4.254348	 -5.588121	  3.824349	  0.008363	  0.648700	 -2.582920	 -3.325258	  3.482833	  2.634525	 -0.668673	  4.059077	
  2.540856	 -0.635760	  4.750342	 -4.004393	 -4.856227	  1.669685	 -0.302622	  2.701893	 -5.709973	 -6.389398	  4.483606	 -2.780532	 -1.105893	  1.356943	 -2.465123	  0.179671	  1.904259	  0.447874	 -2.146863	  0.114059	 -6.385637	 -3.735976	  0.391884	  0.539471	  4.519811	 -0.151200	 -1.175082	 -3.407924	 -7.772602	  2.104357	 -1.795369	  3.074517	 -5.475010	  1.302541	  0.344933	  0.625246	  1.788636	  2.580857	 -1.361615	  5.486156	 -1.330123	  7.892564	 -5.203018	 -1.656634	 -0.076420	  1.964305	 -4.818381	 -5.872908	  4.340864	  4.424202	  2.305808	 -2.657434	  1.278649	 -1.827156	 -0.277227	 -0.513291	  3.712261	 -4.854728	  2.769853	 -1.980321	 -4.489854	 -5.055262	 -0.213566	  2.431444	  0.460593	  6.532916	  0.785473	  3.393644	 -0.419264	 -7.654956	 -0.205267	  1.604239	 -0.350641	  6.237697	  2.675176	 -4.514877	  3.259036	  5.396131	  2.336650	 -3.540824	 -1.010984	  0.611023	 -4.157114	 -3.416005	  1.961864	 -1.896141	  3.655402	 -1.684562	  0.591673	  2.676892	 -2.762378	  3.533633	  2.355443	  1.302845	  2.908204	 -3.381553	  1.089902	 -2.720353	  0.338544	  2.308737	 -3.245245	 -1.861084	  0.892383	 -4.030751	  7.358551	 -1.205733	  0.877201	  4.540143	  4.444372	  3.572369	 -2.850251	 10.003981	 -1.231226	 -4.668821	  0.326893	  2.781547	  3.159463	  2.507020	 -1.034636	  4.256542	 -1.778664	 -0.713945	 -0.981965	 -2.294292	  3.963664	  0.928945	 -0.512422	 -2.289857	  2.083223	 -2.591617	 -5.623215	  0.489045	-10.065272	 -2.492995	  8.140858	 -0.478019	 -6.127550	  1.321486	 -3.681425	 -3.463323	 -2.726493	  1.921915	  0.732018	  0.608790	  1.509097	 -6.551011	  0.625831	 -1.398332	 -2.978494	 -2.625128	  1.989135	  6.704059	 -2.136620	  1.468059	 -3.846189	  0.830620	  1.840942	 -4.950754	  3.394053	 -3.398314	 -0.861866	  5.627094	  1.181441	 10.589289	 -1.544280	 -2.394617	 -6.765025	  3.567487	  0.072421	  1.780331	  1.840710	  4.033633	  1.343890	  2.680892	  2.499592	 -2.154260	  1.079245	  1.975978	  1.521078	  5.247875	  2.049301	  2.903182	  2.397300	 -0.148908	  0.955712	 -0.979029	 -0.221846	 -5.370384	  0.274625	  2.792114	 -1.636923	  1.775661	 -6.295200	 -2.303980	  1.721940	  2.269246	 -0.542367	 -1.863564	  0.659128	 -4.472511	
  2.419648	 -2.619682	 -1.457369	 -9.194061	 -5.416678	  6.317719	 -2.051969	 -3.740351	  2.285619	  7.451949	 -0.103103	 -0.495921	  1.453874	  0.629006	 -3.094475	 -0.921401	 -0.109818	 -6.431217	 -0.428880	 -7.155514	  4.359609	 -1.055923	  0.231371	 -2.099381	  4.562832	 -2.829634	-11.466598	  4.971151	 -5.236117	  0.485063	 -0.862082	  3.081294	 -0.656091	  9.586803	  0.999329	  2.004948	  1.444554	 -1.508877	  0.040378	  3.411696	  0.592882	  0.778015	 -3.044579	 -5.430440	 -2.199195	 -0.083731	 -3.873240	  2.585970	  1.522347	 -6.996862	 -6.197572	  4.074636	 -4.147701	  2.613439	  5.729307	  6.603905	 -4.652544	 -3.349215	  1.764861	  6.159284	  7.558165	  4.314076	 -0.496056	  1.176116	  7.004151	 -2.803151	 -0.183383	 -2.098643	 -0.991482	  9.261885	 -6.887681	 -3.265868	  5.824326	 -2.057342	 -0.621194	  2.383355	 -2.036480	  1.324230	  5.073319	  2.778920	  6.962723	 -3.338699	 -1.837683	 -8.978098	 -4.318566	 -3.353635	  1.862534	 -4.985464	 -0.586704	 -4.060431	  1.886298	 -0.559357	  0.737133	 -1.695839	 -5.511701	 -0.785734	  3.369997	 -7.304366	 -4.349026	  6.998739	 -1.569080	 -2.010079	 -4.311940	  3.382597	  0.628725	 -1.109555	  7.563594	 -0.857159	 -7.441111	 -0.015345	 -3.151935	 -0.300748	  2.848804	 -3.356524	 -9.370350	  1.847411	  0.029075	  6.813444	  6.248467	  5.020758	  3.014510	 -6.608079	 -1.497738	  3.970591	 -3.205713	  2.153212	 -1.833928	 -2.560848	 -2.046472	  4.804301	  5.956161	 -3.039422	 -0.455733	  1.146212	 -2.472270	  2.710165	 -5.653473	 -4.158445	  2.363664	 -0.796289	 -3.008724	 -1.055231	  7.526669	 -0.610065	 -1.311603	 -1.431604	 -3.543957	 -1.287179	  6.997772	  6.089514	  1.964398	 -5.736295	 -2.868614	 -2.055597	 -1.132429	 -0.574371	 -4.524009	 -0.194825	  8.160153	  0.321728	  4.584036	  4.647773	 -3.651894	  3.640174	 -5.290391	 -8.178271	 -3.139577	  4.654856	  4.652468	  3.636963	 -3.048183	  2.289940	 -3.293092	  7.359396	 -2.453429	 -3.568038	  1.134456	 -4.228956	  3.244249	 11.845818	  1.796789	 -6.562959	 -4.072643	 -3.432933	  1.412297	 10.056179	  1.493005	  1.684249	  4.762785	  9.677879	  4.232882	  3.194048	  0.880381	 -1.371032	  2.906643	 -4.218331	  8.357964	  1.004941	 -2.823550	  5.819945	
